기준_년분기_코드,행정동_코드,행정동_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20251,11740690,둔촌1동,23239,10861,12379,4861,1974,3414,4302,3236,5451,6103,4917,2793,2745,3707,2976,3272,3245,3251,3278,3340,3415,3439
20251,11740685,길동,18457501,8447930,10009573,2558331,2272547,2914077,2941861,2911939,4858747,4925772,3768511,2169234,2157229,3022553,2414202,2623654,2604108,2611751,2601673,2622366,2683668,2710280
20251,11740660,성내3동,6753807,3169217,3584590,938227,900957,1084270,1182297,1043535,1604520,1854793,1390668,779509,760235,1080024,888577,951613,950104,952341,949295,959903,981047,1009504
20251,11740650,성내2동,8506868,4054897,4451970,1183513,1178867,1487349,1313533,1261090,2082516,2307949,1739887,961674,964938,1412897,1119522,1195839,1183505,1191612,1186795,1196086,1264721,1288308
20251,11740640,성내1동,5650885,2567424,3083462,970279,646145,900999,980121,860565,1292778,1462919,1183101,699496,691350,911268,702751,820060,820722,817000,821922,816843,772737,781601
20251,11740620,천호3동,7484127,3517910,3966217,932181,1157437,1368164,1110494,1086413,1829438,2088795,1536890,814442,815387,1208693,1019919,1052734,1042210,1048313,1041452,1048371,1108598,1142450
20251,11740610,천호2동,11117687,5321635,5796051,1446287,1423626,1892287,1811352,1718445,2825691,2919791,2279602,1300495,1321932,1849736,1446130,1565802,1557817,1567629,1563790,1575926,1640089,1646636
20251,11740600,천호1동,10636603,4934714,5701889,1757745,1168300,1595877,1734545,1631440,2748696,3075349,2215115,1156268,1147189,1630841,1411840,1516903,1503629,1512705,1507230,1494426,1531369,1570339
20251,11740590,암사3동,1486043,702394,783649,353449,148221,203142,259030,212759,309442,426785,338629,161011,151654,214157,193806,214119,212337,214662,213971,213840,207191,209923
20251,11740580,암사2동,2351791,1112617,1239171,350921,274988,417248,402938,371626,534067,640342,473724,265014,269826,391350,311534,331467,326249,328524,326943,331865,354814,351927
20251,11740570,암사1동,8884521,4183358,4701162,1473524,978958,1328737,1490628,1405373,2207301,2531747,1828524,944076,939215,1431412,1209546,1252032,1239098,1244666,1236855,1229627,1317312,1364932
20251,11740560,고덕2동,2109036,995147,1113889,473791,179127,311963,407643,271537,464974,542847,461060,249680,241704,341704,272040,299762,299678,301178,302908,303071,301645,300795
20251,11740550,고덕1동,3627089,1788506,1838583,1273169,265862,350685,671350,414228,651793,1023166,781173,401869,394299,547342,479241,522090,515846,516995,516136,512857,519252,523912
20251,11740540,명일2동,2165237,1023609,1141627,633726,206556,204120,344564,286338,489935,540052,433104,264153,273086,386353,268489,309051,307884,310860,312012,315336,310398,299696
20251,11740530,명일1동,4850370,2169866,2680504,924846,479222,604230,839798,711232,1291043,1157894,991108,597892,593703,887061,622712,668219,667034,683261,669973,679363,718328,764191
20251,11740520,상일동,3442510,1598258,1844252,714539,296794,499305,700297,473958,757616,922006,717166,390451,388890,567852,456147,491499,489933,490785,492231,492434,492022,493606
20251,11740515,강일동,3701358,1716254,1985104,863166,333407,494785,678082,512673,819242,1101876,792772,382979,361959,546067,515704,530163,526116,527036,524646,521205,527264,544928
20251,11710720,잠실7동,656428,296371,360058,95368,85423,104017,116641,102401,152580,176789,146710,82090,77116,95126,78599,92980,92750,94125,94177,93654,92448,96294
20251,11710710,잠실6동,2314231,1076273,1237958,321597,333649,426197,472322,329917,430549,406745,490953,366200,383235,433111,233985,339038,345955,341910,350490,346842,304863,285132
20251,11710690,잠실4동,2217013,1016260,1200753,512686,245681,315823,424483,303915,414424,654250,494720,242425,233930,309186,282501,317687,315635,315882,317385,317632,318303,314487
20251,11710680,잠실3동,3785707,1664334,2121375,987157,424322,524710,704787,483896,660834,863323,767786,497133,519402,684943,453123,526935,527604,523621,534741,540575,574568,557664
20251,11710670,잠실2동,2177996,989406,1188590,652062,219647,233297,437617,303092,332281,668438,461679,222151,220391,312427,292909,307696,304539,307241,306395,310775,320630,320722
20251,11710650,잠실본동,8029149,3789113,4240036,1185824,1294768,1596253,1427557,1091424,1433324,2056228,1585054,928514,950190,1435465,1073696,1125477,1113341,1122071,1119413,1146233,1213428,1189186
20251,11710647,위례동,3215483,1467780,1747703,1041592,266443,478804,613053,382426,433166,860572,645602,358626,371854,547734,431094,451494,446418,448730,451089,456310,478215,483226
20251,11710646,장지동,7570371,3543850,4026521,1372277,879578,1303183,1292959,1102740,1619633,2152603,1613205,814913,800574,1177651,1011423,1075714,1067867,1071610,1064385,1059868,1096439,1134489
20251,11710642,문정2동,2723254,1362850,1360404,272015,373590,594739,540550,419313,523048,616928,579480,396469,394071,438302,298003,411187,410047,403727,410506,411430,346341,330014
20251,11710641,문정1동,4225249,2000471,2224778,570230,629504,836050,742419,594368,852679,1134753,888029,506679,488381,668161,539247,609442,609808,607971,611543,612299,584679,589509
20251,11710632,가락2동,6143164,2846535,3296629,1116133,728881,918987,954473,931645,1493047,1659387,1285394,702314,700301,993313,802457,879361,869906,873555,868364,873178,885376,893423
20251,11710631,가락1동,786976,382546,404430,129935,75244,146684,154258,115323,165533,196736,161985,95416,95584,134156,103098,113136,111143,110175,111606,113192,115060,112663
20251,11710620,가락본동,8436105,4125976,4310130,1145516,1040907,1563527,1552092,1373771,1760291,2053478,1738620,1075017,1060535,1426058,1082396,1220021,1227547,1218947,1234066,1242304,1164880,1128341
20251,11710610,삼전동,6320203,2887426,3432776,992897,919938,1332887,1089358,808706,1176417,1820874,1299264,683646,680534,1000635,835248,898190,887022,891230,892330,892338,924437,934656
20251,11710600,석촌동,6660172,3080668,3579504,871358,980473,1476205,1169440,901697,1260999,1807125,1355406,778309,768309,1084284,866739,938305,932190,936517,940095,946577,977821,988669
20251,11710590,송파2동,3109692,1381693,1728000,642625,348122,477984,517303,434161,689498,826801,669897,372390,357171,489203,394230,442990,444143,442727,444184,443577,444142,447927
20251,11710580,송파1동,5974916,2692207,3282709,726385,1079768,1337609,971265,772901,1086989,1498072,1179679,729795,739890,1068065,759415,838813,830342,833153,839332,858145,902179,872953
20251,11710570,오금동,9884400,4584575,5299827,1987067,1030183,1253282,1561714,1561612,2490542,2638826,2089550,1176815,1140678,1586147,1252385,1404161,1405987,1403148,1406462,1398496,1418228,1447918
20251,11710566,오륜동,763523,357850,405672,168955,84423,93202,129634,105395,181912,178771,164600,93709,95313,133977,97152,105461,105782,105170,106313,112139,113572,115085
20251,11710562,방이2동,6254962,3011813,3243149,704190,1248893,1458777,1057216,776266,1009622,1536784,1208452,747872,766197,1155395,840261,880307,872986,884468,887194,911464,933915,884629
20251,11710561,방이1동,3685633,1694738,1990896,973156,404688,472206,585834,492372,757377,770576,668781,463358,514253,803794,464872,522541,526194,512105,537226,542876,537771,506919
20251,11710550,마천2동,4900846,2353722,2547122,722045,494244,613543,666921,837301,1566792,1384376,985585,533021,539200,798478,660187,692143,682571,687884,680425,681255,724177,752392
20251,11710540,마천1동,3233268,1568691,1664577,534808,319238,390865,479500,577443,931413,949980,683640,336106,330539,490992,442011,453626,449463,457191,448570,447431,476778,500208
20251,11710532,거여2동,3678057,1650176,2027880,602985,348547,554312,605049,571279,995885,1095169,761361,386228,373621,558958,502719,525353,520631,522912,519061,519739,531250,539111
20251,11710531,거여1동,3373504,1607034,1766470,484326,374997,483497,513069,593161,924454,922430,683820,371238,374846,562452,458720,479265,474005,475822,472322,478485,493049,500555
20251,11710520,풍납2동,4976049,2269073,2706977,895734,573270,741934,836261,778470,1150381,1423192,1085844,552097,529159,736975,648783,715570,715019,716779,715190,709025,692511,711955
20251,11710510,풍납1동,4457779,2085744,2372034,591050,555404,700822,662811,729141,1218551,1267808,930390,482701,476239,702009,598632,629427,626004,628251,625760,625607,655924,666803
20251,11680750,수서동,2223931,1058621,1165309,279493,218258,345865,393057,329827,657432,446167,509545,332504,310804,369838,255073,332448,338283,333087,339003,336052,276338,268720
20251,11680740,일원2동,1328210,652996,675215,335920,122640,190317,269688,180784,228861,385741,287636,143276,138962,192277,180320,190207,188436,189759,192021,192905,185499,189385
20251,11680730,일원1동,2507700,1209262,1298438,317468,335478,426145,452032,374829,601749,665832,534346,293449,282795,402654,328623,359069,358817,358730,358442,360544,353979,358119
20251,11680720,일원본동,2457884,1181974,1275910,644180,199874,257011,450580,349725,556513,750461,547249,255040,231164,333985,339985,353195,351820,354249,352412,350763,341451,353997
20251,11680700,세곡동,3537658,1587884,1949774,903685,348138,505751,607855,433457,738772,986278,748098,389164,384768,554532,474819,503591,498838,501108,501377,498660,510962,523125
20251,11680690,개포4동,3351285,1590195,1761090,564031,389032,552365,597621,575545,672691,937797,719966,397118,383729,498120,414555,486917,482956,483990,486835,478095,465589,466902
20251,11680670,개포2동,2188614,978777,1209838,530951,205291,279842,404000,300335,468197,551605,469281,268266,263289,357558,278616,310695,311641,314342,314981,317745,311046,308165
20251,11680660,개포1동,2175105,978994,1196110,589386,165497,240468,428519,288217,463016,648118,470331,224743,216398,315328,300187,305385,303783,307216,304544,304419,318039,331720
20251,11680656,도곡2동,3981389,1820726,2160663,969408,382682,483951,839536,611113,694703,960266,839820,541819,525693,643007,470783,575598,577378,575536,583578,588754,545637,534911
20251,11680655,도곡1동,8393182,3951145,4442037,1773157,918333,1310816,1685215,1219604,1486057,2034975,1808925,1113298,1092300,1336120,1007564,1214330,1238766,1228948,1245418,1248858,1113862,1102999
20251,11680650,역삼2동,12157363,5785651,6371712,2502633,1763923,2168268,2630615,1680896,1411029,2570535,2659058,1826103,1812820,1967296,1321553,1821408,1858122,1828162,1864753,1846960,1500531,1437426
20251,11680640,역삼1동,20637783,10590681,10047101,1354983,4804785,5721695,4244548,2437949,2073822,3256762,4197431,3602651,3619304,3949035,2012601,3123488,3240594,3162054,3277599,3295404,2421382,2117264
20251,11680630,대치4동,10634846,5325397,5309449,3114715,1336050,1597083,1996828,1460211,1129958,1897114,2042012,1636343,1711602,2179655,1168123,1542120,1560265,1535549,1574819,1602286,1470554,1349251
20251,11680610,대치2동,6579513,3512454,3067060,2090367,711375,922061,1303621,816280,735810,1079967,1328852,1070562,1137275,1303254,659603,968935,985730,959701,992099,991665,866992,814391
20251,11680600,대치1동,4588549,2195459,2393091,1929598,317845,298061,922163,579954,540928,1044892,886700,580660,633077,873035,570185,650864,647300,629693,655618,665305,690490,649275
20251,11680590,삼성2동,8882682,4370648,4512033,1401273,1208462,1780262,1980320,1312069,1200295,2107837,1929265,1236483,1221589,1379987,1007521,1326048,1345507,1323955,1356162,1344113,1115319,1071580
20251,11680580,삼성1동,4679313,2373877,2305437,527673,685693,1038380,1041820,710725,675023,721747,1017928,847076,837541,831284,423738,690868,712919,716355,741493,731687,564757,521237
20251,11680565,청담동,8680956,4041714,4639242,1037825,1311201,1767893,1861591,1291746,1410699,1712379,1870045,1371867,1344089,1471873,910702,1225678,1293225,1283786,1316496,1342778,1181989,1037003
20251,11680545,압구정동,7516652,3408410,4108242,1022918,1267395,1489836,1538444,1021698,1176360,1232312,1416982,1272619,1312177,1501153,781407,1051696,1094249,1077366,1121571,1176541,1075920,919308
20251,11680531,논현2동,11820073,5848514,5971558,1116308,2046998,2876313,2618953,1588579,1572921,2226595,2458038,1950314,1938587,2045713,1200825,1773612,1847037,1804462,1871461,1858230,1399371,1265897
20251,11680521,논현1동,9752622,4662130,5090492,571954,2146488,2622631,1997761,1185797,1227988,1980222,2046439,1471915,1484365,1716484,1053197,1443443,1475751,1450391,1489078,1507014,1245895,1141052
20251,11680510,신사동,6531524,3045379,3486146,749126,1215252,1404920,1335736,883594,942897,1026186,1234165,1113521,1165056,1338008,654587,939756,968794,944358,982880,1032286,906188,757261
20251,11650660,내곡동,1874838,905066,969772,597629,137908,223096,320047,226678,369481,530670,412608,213665,203695,271194,243007,269417,270551,269001,271507,269751,259332,265280
20251,11650652,양재2동,5710184,2986865,2723319,674201,795841,1251324,1163210,870326,955282,1268673,1237587,815883,797114,940684,650243,846379,854191,848058,860738,858243,728457,714116
20251,11650651,양재1동,8398928,4217584,4181344,1350091,1037294,1618450,1660339,1178482,1554273,1780530,1843579,1256993,1216638,1385591,915596,1252738,1278251,1261465,1290906,1262201,1025981,1027385
20251,11650621,방배4동,6253360,2800360,3453000,1133639,797283,968168,1156829,962418,1235024,1518503,1304230,788105,791538,1070438,780545,900332,901706,896153,905848,920615,878603,850106
20251,11650620,방배3동,3385097,1574089,1811009,594054,436519,477603,587515,541292,748115,959807,764140,396528,368294,468570,427758,484020,491381,491548,495399,490232,462953,469566
20251,11650610,방배2동,4539414,2083530,2455884,681599,656005,738268,739089,691168,1033286,1080464,923828,574912,573381,820207,566623,644793,646028,646357,652244,667125,659575,623292
20251,11650600,방배1동,4356245,2011512,2344734,809807,579284,762993,767338,607323,829501,1080483,910598,563024,556662,719383,526095,631351,638868,632960,639264,633020,593154,587629
20251,11650590,방배본동,4733101,2153780,2579321,1018770,483826,603536,917296,744013,965658,1225139,989898,578147,575378,770181,594357,676633,675363,677005,677583,682744,674215,669560
20251,11650581,반포4동,5472634,2535271,2937364,1543075,444173,640009,1135587,772791,936998,1316848,1107535,705297,735259,954176,653519,795627,798313,784795,801814,807197,764364,720525
20251,11650580,반포3동,3339273,1519981,1819291,828041,352803,392055,647264,532928,586180,740987,674082,440883,467321,612417,403581,468417,466989,468301,474493,492562,497564,470946
20251,11650570,반포2동,1762184,819088,943096,476924,169753,211716,361241,259454,283095,388300,388639,241084,242233,300614,201314,249373,250339,250975,254933,259623,249816,247125
20251,11650560,반포1동,6812782,3301087,3511694,1067717,1108902,1423553,1418188,873745,920677,1670686,1420131,874852,882322,1142738,822052,980313,983644,974767,994778,1006603,966374,906303
20251,11650550,반포본동,469583,248117,221466,87270,47924,69002,96291,83408,85685,79312,122467,71767,70273,78750,47014,67683,68818,69282,70556,72075,64246,56921
20251,11650540,잠원동,6215665,3018171,3197494,1022196,888085,1097657,1315628,942420,949680,1432366,1328357,866885,865994,1021659,700405,908221,917182,907846,925501,939433,850550,766933
20251,11650531,서초4동,6363986,3028357,3335628,1083332,1237558,1149881,1235440,831504,826270,1213246,1268508,982876,999040,1196178,704138,941172,951113,930836,964120,996629,858064,722052
20251,11650530,서초3동,12074292,6025708,6048583,1494684,1928274,2428435,2380800,1888006,1954093,2344864,2603215,1931303,1893249,2059611,1242049,1755123,1835026,1813791,1860908,1846224,1496910,1466310
20251,11650520,서초2동,6748748,3369652,3379096,803600,1110079,1600581,1463044,922222,849220,1180956,1468026,1124094,1097848,1204574,673250,1032510,1065124,1039456,1073032,1073883,774327,690417
20251,11650510,서초1동,7592346,3663526,3928821,1101727,1116988,1368262,1497579,1142181,1365609,1596822,1645331,1126979,1113044,1284188,825983,1127044,1147992,1130417,1157304,1158910,966780,903899
20251,11620775,난곡동,5740137,2717494,3022643,834692,719137,870343,880186,881128,1554650,1697667,1202112,596762,584421,875673,783502,812264,806186,813530,803519,793549,838647,872441
20251,11620765,미성동,5358757,2454836,2903921,830755,786553,812002,822262,811395,1295789,1568445,1126478,577724,556855,813502,715753,759958,755610,759990,755438,747628,781000,799132
20251,11620745,삼성동,6935735,3514419,3421315,591735,1332692,1023448,958893,1058827,1970137,1952968,1400005,755039,741769,1131770,954182,988036,986771,991057,979441,979906,1001311,1009210
20251,11620735,대학동,6255689,3626823,2628867,497842,2037891,1239385,862488,705995,912089,1677605,1290816,710377,704009,1027441,845440,888440,883869,888499,883793,881246,908031,921812
20251,11620725,조원동,7687284,3878290,3808995,506341,1577713,1839406,1337357,1098171,1328296,1874202,1558585,963472,970427,1336583,984016,1102574,1110426,1107861,1116736,1120031,1070303,1059354
20251,11620715,난향동,1469718,697168,772550,307417,131771,177378,254817,248101,350233,381196,297191,170762,178177,253815,188575,206624,205046,207411,201986,202616,219328,226705
20251,11620695,신림동,9993104,5215106,4777998,504148,3511976,2522344,1305425,942636,1206575,2604128,1984751,1108124,1136571,1778248,1381282,1381167,1355589,1374915,1373640,1398207,1546259,1563329
20251,11620685,신사동,7432118,3560632,3871486,580625,1866479,1456236,1016930,993194,1518655,2181422,1583245,758643,747249,1145407,1016152,1045966,1033611,1041944,1030576,1037961,1104106,1137955
20251,11620665,서림동,5156657,2738530,2418129,506494,1353276,1019634,723653,631061,922541,1600441,1110340,517394,489142,740266,699075,726293,718276,724147,717416,707583,762229,800716
20251,11620655,신원동,6095112,3080526,3014585,532658,1523396,1324710,824619,751832,1137895,1792659,1263163,630678,615038,949993,843580,853320,832940,847896,839548,844230,914342,962833
20251,11620645,서원동,5364335,2729258,2635077,397046,1475996,1193353,720469,619099,958371,1562367,1100858,562774,552586,848719,737031,749415,736468,748679,740676,747477,816430,825189
20251,11620630,남현동,4405557,2124379,2281178,597350,800707,821483,605939,601582,978495,1201461,918373,480670,478061,737189,589803,615170,614566,618573,616826,618452,662640,659332
20251,11620625,인헌동,6083958,2810740,3273217,691336,1425458,1233766,864946,739164,1129285,1749885,1270926,626837,613955,969780,852574,855356,847210,850493,848510,853451,898482,930454
20251,11620615,중앙동,5392313,2520072,2872241,485840,1390586,1132614,749279,647695,986300,1525439,1094342,579028,584430,877026,732047,757037,747869,751381,749222,754948,811260,820598
20251,11620605,은천동,8520499,4049461,4471038,1223846,1476633,1515690,1323244,1154951,1826137,2307026,1733093,950245,957290,1434340,1138508,1202397,1184130,1194285,1184859,1185349,1273780,1295699
20251,11620595,청룡동,10873988,5233468,5640521,962843,3248988,2183463,1395321,1231951,1851423,3143836,2263025,1144423,1119618,1715762,1487322,1523826,1509572,1516990,1517477,1529827,1619789,1656507
20251,11620585,낙성대동,5842973,2886770,2956203,638777,1953601,1197562,703614,578087,771333,1403727,1116838,675653,690289,1139282,817185,805287,800494,807460,815859,834773,897435,881667
